Time[s], Data[Decimal]
12.001629760000000, 128
12.011640680000001, 192
12.021620040000000, 128
12.031631080000000, 192
12.041640920000001, 128
12.051620840000000, 192
12.061631200000001, 128
12.071641920000001, 192
12.081621560000000, 128
12.091632360000000, 192
12.101642360000000, 128
12.111622800000001, 192
12.130849520000000, 448
12.132436520000001, 456
12.132437560000000, 392
12.141621720000000, 384
12.141623360000001, 448
12.151633480000001, 384
12.161643919999999, 448
12.171623760000001, 384
12.181634280000001, 448
12.191644640000000, 384
12.201655360000000, 448
12.211635000000001, 384
12.221645800000001, 448
12.231655800000000, 384
12.241636200000000, 448
12.251646160000000, 384
12.261656680000000, 448
12.271636480000000, 384
12.281647360000001, 448
12.291657320000001, 384
12.301637440000000, 448
12.311647640000000, 384
12.321658600000001, 448
12.322391000000000, 384
12.331638120000001, 448
12.341648440000000, 384
12.351659240000000, 448
12.361638720000000, 384
12.371649640000001, 448
12.372383040000001, 384
12.381659880000001, 448
12.391639440000001, 384
12.401650280000000, 448
12.411660320000001, 384
12.421640679999999, 448
12.431650640000001, 384
12.441661160000001, 448
12.451671480000000, 384
12.461651560000000, 448
12.471661800000000, 384
12.481672680000001, 448
12.491652160000001, 384
12.501663080000000, 448
12.511673000000000, 384
12.521652920000001, 448
12.531663320000000, 384
12.532397800000000, 448
12.541673760000000, 384
12.551654120000000, 448
12.561664040000000, 384
12.571674600000000, 448
12.581654400000000, 384
12.586659920000001, 256
12.591665000000001, 320
12.601675200000001, 256
12.611655400000000, 320
12.621665560000000, 256
12.631676560000001, 320
12.641655880000000, 256
12.651666320000000, 320
12.652399880000001, 256
12.661677200000000, 320
12.671656680000000, 256
12.681667600000001, 320
12.691677480000001, 256
12.701688080000000, 320
12.702420640000000, 256
12.711668160000000, 320
12.721678280000001, 256
12.731688720000001, 320
12.741668560000001, 256
12.742402320000000, 320
12.751679000000001, 256
12.761689960000000, 320
12.771669280000001, 256
12.781679759999999, 320
12.791690160000000, 256
12.792422800000001, 320
12.801670039999999, 256
12.811680560000001, 320
12.821690880000000, 256
12.831671399999999, 320
12.841681240000000, 256
12.851691920000000, 320
12.861671560000000, 256
12.871682320000000, 320
12.872415800000001, 256
12.881692559999999, 320
12.891672280000000, 256
12.901682960000000, 320
12.911693160000000, 256
12.921673360000000, 320
12.931683440000000, 256
12.941694480000001, 320
12.951704320000001, 256
12.961684240000000, 320
12.971694600000001, 256
12.981705359999999, 320
12.991685000000000, 256
13.001695760000000, 320
13.011705800000000, 256
13.021686160000000, 320
13.031696160000001, 256
13.041706640000001, 320
13.051686440000001, 256
13.061697040000000, 320
13.071707320000000, 256
13.081687400000000, 320
13.091697600000000, 256
13.101708560000001, 320
13.111687960000001, 256
13.121698960000000, 320
13.131708840000000, 256
13.141688719999999, 320
13.151699120000000, 256
13.161709840000000, 320
13.171689640000000, 256
13.181700240000000, 320
13.191710320000000, 256
13.201721280000001, 320
13.211700600000000, 256
13.221711120000000, 320
13.231721480000001, 256
13.241701519999999, 320
13.251711840000000, 256
13.261722640000000, 320
13.271702120000000, 256
13.281713000000000, 320
13.291723000000001, 256
13.301703400000001, 320
13.311713280000001, 256
13.321723920000000, 320
13.331703640000001, 256
13.350319880000001, 0
13.351877840000000, 8
13.351878760000000, 72
13.361703000000000, 64
13.361704400000001, 0
13.371715320000000, 64
13.381725200000000, 0
13.391705640000000, 64
13.401715560000000, 0
13.411726520000000, 64
13.421705840000000, 0
13.431716840000000, 64
13.441726720000000, 0
13.451737640000001, 64
13.461717040000000, 0
13.471727960000001, 64
13.481737880000001, 0
13.482471600000000, 64
13.491717800000000, 0
13.501728760000001, 64
13.511738600000001, 0
13.521719040000001, 64
13.531729000000000, 0
13.541739919999999, 64
13.551719280000000, 0
13.561730240000001, 64
13.571740160000001, 0
13.581720600000001, 64
13.586695720000000, 192
13.591730440000001, 128
13.601741160000000, 192
13.611720800000001, 128
13.621731560000001, 192
13.631741680000001, 128
13.641721920000000, 192
13.651731960000001, 128
13.661742440000001, 192
13.671722280000001, 128
13.681732840000000, 192
13.691743120000000, 128
13.701753920000000, 192
13.711733440000000, 128
13.721744360000001, 192
13.731754320000000, 128
13.741734760000000, 192
13.751744680000000, 128
13.761755240000001, 192
13.762488240000000, 128
13.771735360000001, 192
13.781745400000000, 128
13.782480360000001, 192
13.791755840000000, 128
13.801736040000000, 192
13.811746120000000, 128
13.821757120000001, 192
13.831736440000000, 128
13.841746920000000, 192
13.851757280000001, 128
13.861737320000000, 192
13.871747600000001, 128
13.881758440000000, 192
13.891737960000000, 128
13.901748840000000, 192
13.911758840000001, 128
13.921739240000001, 192
13.931749120000001, 128
13.941759720000000, 192
13.951770000000000, 128
13.961750120000000, 192
13.962484480000001, 128
13.971760360000001, 192
13.981770720000000, 128
13.991750760000000, 192
14.001761040000000, 128
14.011771880000000, 192
14.021751399999999, 128
14.031762280000001, 192
14.041772240000000, 128
14.051752680000000, 192
14.061762560000000, 128
14.071773160000001, 192
14.081752840000000, 128
14.091763560000000, 192
14.101773720000001, 128
14.111753920000000, 192
14.121764080000000, 128
14.131774480000001, 192
14.141754360000000, 128
14.151764840000000, 192
14.161775240000001, 128
14.171755240000000, 192
14.181765560000001, 128
14.191776360000000, 192
14.201786400000000, 128
14.211766760000000, 192
14.223363360000000, 448
14.231786920000001, 456
14.231788000000000, 392
14.241765680000000, 384
14.241767360000001, 448
14.251777440000000, 384
14.261788280000001, 448
14.271767800000001, 384
14.281778280000001, 448
14.291788600000000, 384
14.301768680000000, 448
14.311778960000000, 384
14.321789799999999, 448
14.322522040000001, 384
14.331769320000001, 448
14.341779720000000, 384
14.342513640000000, 448
14.351790120000000, 384
14.361770600000000, 448
14.371780440000000, 384
14.372514920000000, 448
14.381790880000000, 384
14.391771240000001, 448
14.401781240000000, 384
14.411791720000000, 448
14.412524240000000, 384
14.421771880000000, 448
14.431781960000000, 384
14.432515560000001, 448
14.441792400000001, 384
14.451803240000000, 448
14.461782680000001, 384
14.471793640000000, 448
14.481803559999999, 384
14.491783440000001, 448
14.501793839999999, 384
14.511804480000000, 448
14.521784240000001, 384
14.531794920000001, 448
14.541805080000000, 384
14.551785320000000, 448
14.561795400000001, 384
14.571805840000000, 448
14.581785680000001, 384
14.586760720000001, 256
14.591796240000001, 320
14.601806560000000, 256
14.611786640000000, 320
14.621796920000000, 256
14.631807760000001, 320
14.641787200000000, 256
14.651798160000000, 320
14.661808080000000, 256
14.671788560000000, 320
14.681798360000000, 256
14.691809040000001, 320
14.701819240000001, 256
14.711799400000000, 320
14.721809560000001, 256
14.731820560000001, 320
14.741799840000001, 256
14.751810320000001, 320
14.761820720000001, 256
14.771800720000000, 320
14.781811080000001, 256
14.791821840000001, 320
14.801801360000001, 256
14.811812240000000, 320
14.821822239999999, 256
14.831802640000001, 320
14.841812520000000, 256
14.851823120000001, 320
14.861802880000001, 256
14.871813520000000, 320
14.881823720000000, 256
14.891803920000001, 320
14.901814080000001, 256
14.911825000000000, 320
14.921804359999999, 256
14.931814800000000, 320
14.941825240000000, 256
14.942559120000000, 320
14.951835680000000, 256
14.961815600000000, 320
14.971826080000000, 256
14.981836560000000, 320
14.991816280000000, 256
15.001826960000001, 320
15.011837120000001, 256
15.021817360000000, 320
15.031827480000000, 256
15.041838400000000, 320
15.051817800000000, 256
15.061828240000001, 320
15.071838640000001, 256
15.081818640000000, 320
15.091828960000001, 256
15.101839760000001, 320
15.111819240000001, 256
15.121830160000000, 320
15.131840120000000, 256
15.141820560000001, 320
15.151830480000001, 256
15.161841000000001, 320
15.171820800000001, 256
15.181831400000000, 320
15.191841640000000, 256
15.201852560000001, 320
15.211831960000000, 256
15.221842920000000, 320
15.231852800000000, 256
15.241832920000000, 320
15.251843120000000, 256
15.261853840000001, 320
15.273999640000000, 64
15.281843880000000, 72
15.281844760000000, 8
15.291852920000000, 0
15.291854640000000, 64
15.301834200000000, 0
15.311845120000001, 64
15.321855040000001, 0
15.331835480000001, 64
15.341845400000000, 0
15.351856280000000, 64
15.361835720000000, 0
15.371846640000001, 64
15.381856560000001, 0
15.382590440000000, 64
15.391836440000001, 0
15.401847400000001, 64
15.411857320000001, 0
15.421837679999999, 64
15.431847600000001, 0
15.441858600000000, 64
15.451868480000000, 0
15.461848920000000, 64
15.471858760000000, 0
15.481869720000001, 64
15.491849119999999, 0
15.501914480000000, 64
15.511870000000000, 0
15.521850440000000, 64
15.531860280000000, 0
15.541871240000001, 64
15.542604600000001, 0
15.551851120000000, 64
15.561861040000000, 0
15.562595680000001, 64
15.571871480000000, 0
15.581851920000000, 64
15.586826920000000, 192
15.591861840000000, 128
15.601872360000000, 192
15.611852120000000, 128
15.621862760000001, 192
15.631873000000001, 128
15.641853160000000, 192
15.651863280000001, 128
15.661874280000001, 192
15.671853600000000, 128
15.681864040000001, 192
15.691874440000001, 128
15.701885160000000, 192
15.711864840000000, 128
15.721875560000001, 192
15.731885640000000, 128
15.741865920000000, 192
15.751876000000001, 128
15.761886440000000, 192
15.771884920000000, 128
15.781876840000001, 192
15.791887160000000, 128
15.801867240000000, 192
15.811877440000000, 128
15.821888360000001, 192
15.831867799999999, 128
15.841878720000000, 192
15.851888600000001, 128
15.861869080000000, 192
15.871878960000000, 128
15.881889640000001, 192
15.891869280000000, 128
15.901880040000000, 192
15.911890160000000, 128
15.912623640000000, 192
15.921870000000000, 128
15.931880680000001, 192
15.941890880000001, 128
15.951901800000000, 192
15.961881240000000, 128
15.971892200000001, 192
15.981902040000000, 128
15.991882520000001, 192
16.001892399999999, 128
16.011903080000000, 192
16.021882720000001, 128
16.031893480000001, 192
16.041903560000002, 128
16.051883880000002, 192
16.061893880000000, 128
16.071904360000001, 192
16.081884240000001, 128
16.091894759999999, 192
16.101905040000002, 128
16.111885160000000, 192
16.121895400000000, 128
16.131905840000002, 192
16.141885720000001, 128
16.151896640000000, 192
16.161913640000002, 128
16.171886440000002, 192
16.181896880000000, 128
16.191907560000001, 192
16.201917720000001, 128
16.211897920000002, 192
16.221908039999999, 128
16.231919000000001, 192
16.241898400000000, 128
16.251908839999999, 192
16.261919200000001, 128
16.271899240000000, 192
16.281909559999999, 128
16.291920160000000, 192
16.301899840000001, 128
16.311910760000000, 192
16.321920720000001, 128
16.331901160000001, 192
16.341911039999999, 128
16.351921640000000, 192
16.361901400000001, 128
16.371912040000002, 192
16.381922200000002, 128
16.382687720000000, 192
16.397486879999999, 448
16.401912360000001, 456
16.401913440000001, 392
16.411921560000000, 384
16.411922960000002, 448
16.421902880000001, 384
16.431913320000000, 448
16.441923760000002, 384
16.451934439999999, 448
16.461914040000000, 384
16.471924840000000, 448
16.481934920000000, 384
16.491914879999999, 448
16.501925199999999, 384
16.511935720000000, 448
16.521915520000000, 384
16.531926120000001, 448
16.541936360000001, 384
16.551916479999999, 448
16.561926759999999, 384
16.571937640000002, 448
16.581917040000000, 384
16.586892080000002, 256
16.591928079999999, 320
16.592661280000002, 256
16.601938319999999, 320
16.611917760000001, 256
16.621928720000000, 320
16.631938640000001, 256
16.641919040000001, 320
16.651928920000000, 256
16.652662800000002, 320
16.661939360000002, 256
16.671919760000002, 320
16.681929719999999, 256
16.691940240000001, 320
16.701950520000000, 256
16.711930640000002, 320
16.721940920000002, 256
16.731951760000001, 320
16.741931200000000, 256
16.751942159999999, 320
16.761952080000000, 256
16.771931960000000, 320
16.781942359999999, 256
16.791952999999999, 320
16.801932720000000, 256
16.811943400000001, 320
16.821953520000001, 256
16.831933840000001, 320
16.841943879999999, 256
16.851954360000001, 320
16.861934200000000, 256
16.871944720000002, 320
16.881955040000001, 256
16.891935119999999, 320
16.901945359999999, 256
16.911956240000002, 320
16.921935720000000, 256
16.931946640000000, 320
16.941956520000002, 256
16.951967119999999, 320
16.961946879999999, 256
16.971957520000000, 320
16.981967760000000, 256
16.991947920000001, 320
17.001958040000002, 256
17.011969000000001, 320
17.012701600000000, 256
17.021948560000002, 320
17.031958800000002, 256
17.041969680000001, 320
17.051949159999999, 256
17.061960079999999, 320
17.071969960000001, 256
17.081950440000000, 320
17.091960320000002, 256
17.101970959999999, 320
17.111950600000000, 256
17.121961360000000, 320
17.131971480000001, 256
17.141951760000001, 320
17.151961759999999, 256
17.161972240000001, 320
17.171952160000000, 256
17.181962640000002, 320
17.191972960000001, 256
17.201983760000001, 320
17.211963319999999, 256
17.221974160000002, 320
17.231984120000000, 256
17.241964560000000, 320
17.251974480000001, 256
17.261984999999999, 320
17.271964759999999, 256
17.281975400000000, 320
17.291985640000000, 256
17.301965840000001, 320
17.311976000000001, 256
17.321986920000001, 320
17.340755280000000, 64
17.342312360000001, 72
17.342313319999999, 8
17.351985720000002, 0
17.351987120000000, 64
17.361967040000000, 0
17.371977999999999, 64
17.381987880000001, 0
17.391968280000000, 64
17.401978200000002, 0
17.411989120000001, 64
17.421968560000000, 0
17.431979439999999, 64
17.441989360000001, 0
17.452000320000000, 64
17.461979719999999, 0
17.471990720000001, 64
17.482000599999999, 0
17.491980999999999, 64
17.501990880000001, 0
17.512001880000000, 64
17.521981199999999, 0
17.522715600000002, 64
17.531991640000001, 0
17.542002600000000, 64
17.551981999999999, 0
17.561992880000002, 64
17.572002800000000, 0
17.581983279999999, 64
17.586958120000002, 192
17.591993160000001, 128
17.602004200000000, 192
17.602737319999999, 128
17.611983720000001, 192
17.621993880000002, 128
17.622728080000002, 192
17.632004320000000, 128
17.641984360000002, 192
17.651994640000002, 128
17.662005480000001, 192
17.671984999999999, 128
17.681995879999999, 192
17.692005800000000, 128
17.702016360000002, 192
17.711996160000002, 128
17.722006759999999, 192
17.732016959999999, 128
17.741997160000000, 192
17.752007320000001, 128
17.762018080000001, 192
17.771997599999999, 128
17.782008080000001, 192
17.792018479999999, 128
17.801998440000002, 192
17.812008760000001, 128
17.822019560000001, 192
17.831999159999999, 128
17.832733800000000, 192
17.842009560000001, 128
17.852020200000002, 192
17.861999879999999, 128
17.872010599999999, 192
17.882020760000000, 128
17.892000960000001, 192
17.902011040000001, 128
17.912021480000000, 192
17.912755199999999, 128
17.922045160000000, 192
17.932011840000001, 128
17.942022760000000, 192
17.942755960000000, 128
17.952032960000000, 192
17.962012560000002, 128
17.962747719999999, 192
17.972023000000000, 128
17.982033640000001, 192
17.992013320000002, 128
18.002024040000002, 192
18.012034159999999, 128
18.022014440000000, 192
18.032024480000000, 128
18.042034919999999, 192
18.042768320000000, 128
18.052015080000000, 192
18.062025200000001, 128
18.062759400000001, 192
18.072035639999999, 128
18.082015720000001, 192
18.092026000000001, 128
18.102036840000000, 192
18.112016279999999, 128
18.122027240000001, 192
18.132037159999999, 128
18.142017639999999, 192
18.152027440000001, 128
18.162038120000002, 192
18.172017839999999, 128
18.182028480000000, 192
18.192038640000000, 128
18.202049599999999, 192
18.212029000000001, 128
18.222039960000000, 192
18.232049840000002, 128
18.242029800000001, 192
18.252040200000000, 128
18.262050920000000, 192
18.272030440000002, 128
18.282041320000001, 192
18.292051319999999, 128
18.307493720000000, 384
18.312041960000002, 392
18.312042600000002, 456
18.322050680000000, 448
18.322052039999999, 384
18.332032359999999, 448
18.342042400000000, 384
18.352052879999999, 448
18.362032720000002, 384
18.372043240000000, 448
18.382053559999999, 384
18.392033919999999, 448
18.402043880000001, 384
18.412054760000000, 448
18.422034360000001, 384
18.432045160000001, 448
18.442055040000000, 384
18.452065640000001, 448
18.462045400000001, 384
18.472056040000002, 448
18.482066280000002, 384
18.492046320000000, 448
18.502056560000000, 384
18.512067560000002, 448
18.512799800000000, 384
18.522047080000000, 448
18.532057320000000, 384
18.532790840000001, 448
18.542067720000002, 384
18.552047720000001, 448
18.562058040000000, 384
18.572068840000000, 448
18.582048400000001, 384
18.586992880000000, 256
18.592059280000001, 320
18.602069199999999, 256
18.612049680000002, 320
18.622059560000000, 256
18.632070160000001, 320
18.642049880000002, 256
18.652060559999999, 320
18.662070719999999, 256
18.672050960000000, 320
18.682061040000001, 256
18.692071760000001, 320
18.692805320000002, 256
18.702082319999999, 320
18.712061840000001, 256
18.722072720000000, 320
18.732082640000002, 256
18.742063080000001, 320
18.752072999999999, 256
18.762083600000000, 320
18.772063280000001, 256
18.782073960000002, 320
18.792084160000002, 256
18.802148240000001, 320
18.812074440000000, 256
18.822084920000002, 320
18.832064840000001, 256
18.842075280000000, 320
18.852085680000002, 256
18.862065680000001, 320
18.862799440000000, 256
18.872076560000000, 320
18.882086440000002, 256
18.892066320000001, 320
18.902076720000000, 256
18.912087400000001, 320
18.922067080000001, 256
18.932077840000002, 320
18.942087879999999, 256
18.952098320000001, 320
18.952831360000001, 256
18.962078479999999, 320
18.972088679999999, 256
18.982099600000002, 320
18.992079000000000, 256
19.002089959999999, 320
19.012099840000001, 256
19.022080360000000, 320
19.032090159999999, 256
19.042100880000000, 320
19.052080520000001, 256
19.062091280000001, 320
19.072101320000002, 256
19.072834320000002, 320
19.082081240000001, 256
19.092091800000002, 320
19.092825240000000, 256
19.102102160000001, 320
19.112081960000001, 256
19.122092559999999, 320
19.132102840000002, 256
19.142082960000000, 320
19.152093160000000, 256
19.162104079999999, 320
19.172083520000001, 256
19.182094480000000, 320
19.192104320000002, 256
19.192838360000000, 320
19.202114760000001, 256
19.212095120000001, 320
19.222105120000002, 256
19.232115600000000, 320
19.242095400000000, 256
19.252105960000002, 320
19.262116280000001, 256
19.272096399999999, 320
19.282106559999999, 256
19.292117520000001, 320
19.302097040000000, 256
19.312107839999999, 320
19.322117720000001, 256
19.332097680000000, 320
19.342108079999999, 256
19.352118800000000, 320
19.362098400000001, 256
19.372109200000001, 320
19.382119280000001, 256
19.392099280000000, 320
19.402109560000000, 256
19.412120080000001, 320
19.412884800000000, 256
19.425090120000000, 0
19.432110680000001, 8
19.432111599999999, 72
19.442119399999999, 64
19.442120760000002, 0
19.452131720000001, 64
19.462111080000000, 0
19.472122040000002, 64
19.482131920000000, 0
19.492112400000000, 64
19.502122240000002, 0
19.502856640000001, 64
19.512132680000001, 0
19.522113120000000, 64
19.532123040000002, 0
19.542133920000001, 64
19.552113320000000, 0
19.562124279999999, 64
19.572134200000001, 0
19.582114600000001, 64
