Time[s], Data[Hex]
2.755343940000000, 0
2.803873870000000, 1
2.804097770000000, 0
2.852627650000000, 1
2.852852110000000, 0
2.901381760000000, 1
2.901605970000000, 0
2.950135470000000, 1
2.950359810000000, 0
2.998889680000000, 1
2.999114140000000, 0
3.047643420000000, 1
3.047867950000000, 0
3.096397570000000, 1
3.096622280000000, 0
3.145151750000000, 1
3.145376150000000, 0
3.193905610000000, 1
3.194129450000000, 0
3.242659760000000, 1
3.242884290000000, 0
3.291413440000000, 1
3.291637650000000, 0
3.340167680000000, 1
3.340391520000000, 0
3.388921300000000, 1
3.389145820000000, 0
3.437675510000000, 1
3.437899660000000, 0
3.486429220000000, 1
3.486653060000000, 0
3.535183400000000, 1
3.535407860000000, 0
3.583937610000000, 1
3.584161690000000, 0
3.632691290000000, 1
3.632915060000000, 0
3.681445710000000, 1
3.681669860000000, 0
3.730200020000000, 1
3.730424230000000, 0
3.778954230000000, 1
3.779178070000000, 0
3.827708560000000, 1
3.827932400000000, 0
3.876462840000000, 1
3.876687240000000, 0
3.925217080000000, 1
3.925441600000000, 0
3.973971230000000, 1
3.974195370000000, 0
4.022724940000000, 1
4.022948770000000, 0
4.071479210000000, 1
4.071703610000000, 0
4.120232790000000, 1
4.120456940000000, 0
4.168987040000000, 1
4.169211750000000, 0
4.217741280000000, 1
4.217965110000000, 0
4.266494920000000, 1
4.266718950000000, 0
4.315249130000000, 1
4.315473840000000, 0
4.364002880000000, 1
4.364227150000000, 0
4.412757050000000, 1
4.412980950000000, 0
4.461510760000000, 1
4.461735290000000, 0
4.510264970000000, 1
4.510489180000000, 0
4.559018620000000, 1
4.559242460000000, 0
4.607772770000000, 1
4.607997290000000, 0
4.656527070000000, 1
4.656751660000000, 0
4.705280720000000, 1
4.705504550000000, 0
4.754034960000000, 1
4.754258860000000, 0
4.802788610000000, 1
4.803012700000000, 0
4.851542820000000, 1
4.851767030000000, 0
4.900296430000000, 1
4.900520890000000, 0
4.949050680000000, 1
4.949275200000000, 0
4.997804350000000, 1
4.998029000000000, 0
5.046558630000000, 1
5.046782840000001, 0
5.095312310000000, 1
5.095536270000000, 0
5.144066890000000, 1
5.144291040000000, 0
5.192820570000000, 1
5.193044410000000, 0
5.241574280000000, 1
5.241798240000000, 0
5.268579680000000, 1
5.339082170000000, 0
5.339306370000000, 1
5.387836320000000, 0
5.388060710000000, 1
5.436590090000000, 0
5.436814540000000, 1
5.485344270000000, 0
5.485568970000000, 1
5.534097950000000, 0
5.534321710000000, 1
5.582852100000000, 0
5.583076550000000, 1
5.631605870000000, 0
5.631829950000000, 1
5.680424340000000, 0
5.680648850000000, 1
5.729114260000000, 0
5.729338090000000, 1
5.777867910000000, 0
5.778091920000000, 1
5.826622120000000, 0
5.826846260000000, 1
5.875375830000000, 0
5.875600210000000, 1
5.924129940000000, 0
5.924354460000000, 1
5.972883750000000, 0
5.973108260000000, 1
6.021637900000000, 0
6.021861660000000, 1
6.070391670000000, 0
6.070615550000000, 1
6.119145750000000, 0
6.119369830000000, 1
6.167899960000000, 0
6.168124660000000, 1
6.216653740000000, 0
6.216878000000000, 1
6.265407910000000, 0
6.265631870000000, 1
6.314161620000000, 0
6.314385640000000, 1
6.362915800000001, 0
6.363140000000000, 1
6.411670450000000, 0
6.411894840000000, 1
6.460424130000000, 0
6.460648270000000, 1
6.509178400000000, 0
6.509403040000000, 1
6.557932550000000, 0
6.558156380000000, 1
6.606686290000000, 0
6.606910180000000, 1
6.655440470000000, 0
6.655664610000001, 1
6.704194590000000, 0
6.704418350000000, 1
6.752948290000000, 0
6.753172750000000, 1
6.801702790000000, 0
6.801926550000000, 1
6.850457090000000, 0
6.850680920000000, 1
6.899211300000000, 0
6.899435750000000, 1
6.947965630000001, 0
6.948190090000000, 1
6.996719690000000, 0
6.996943890000000, 1
7.045473990000001, 0
7.045697820000000, 1
7.094228110000000, 0
7.094452120000001, 1
7.142981850000000, 0
7.143205930000001, 1
7.191736090000000, 0
7.191960290000000, 1
7.240489710000000, 0
7.240714160000000, 1
7.289243980000000, 0
7.289468430000000, 1
7.337998160000000, 0
7.338222300000000, 1
7.386751840000001, 0
7.386975600000000, 1
7.435506110000000, 0
7.435730560000001, 1
7.484259760000000, 0
7.484483830000000, 1
7.533013940000000, 0
7.533238640000000, 1
7.581767550000000, 0
7.581992000000001, 1
7.630521760000001, 0
7.630745900000000, 1
7.679275630000000, 0
7.679500140000000, 1
7.728030120000001, 0
7.728254010000001, 1
7.776783920000000, 0
7.777007810000000, 1
7.825537570000000, 0
7.825762270000000, 1
7.874291780000000, 0
7.874515980000000, 1
7.923045490000000, 0
7.923269320000000, 1
7.971799670000000, 0
7.972024190000000, 1
8.020553350000000, 0
8.020777610000000, 1
8.069307500000001, 0
8.069531390000000, 1
8.118062240000000, 0
8.118286690000000, 1
8.166816420000000, 0
8.167040560000000, 1
8.215570100000001, 0
8.215793980000001, 1
8.264324340000000, 0
8.264548730000000, 1
8.313078550000000, 0
8.313303060000001, 1
8.361832160000001, 0
8.362055930000000, 1
8.410586340000000, 0
8.410810860000000, 1
8.459340050000000, 0
8.459564070000001, 1
8.508094200000000, 0
8.508318900000001, 1
8.556847879999999, 0
8.557072270000001, 1
8.605602120000000, 0
8.605826200000001, 1
8.654355860000001, 0
8.654580440000000, 1
8.703110070000001, 0
8.703334270000001, 1
8.751863780000001, 0
8.752087610000000, 1
8.800617840000001, 0
8.800841600000000, 1
8.849372040000000, 0
8.849595810000000, 1
8.898125719999999, 0
8.898349610000000, 1
8.946879460000000, 0
8.947103980000000, 1
8.995632550000000, 0
8.995857000000001, 1
9.044386920000001, 0
9.044611180000000, 1
9.093140560000000, 0
9.093365009999999, 1
9.141894680000000, 0
9.142118820000000, 1
9.190648480000000, 0
9.190872310000000, 1
9.239402630000001, 0
9.239627020000000, 1
9.288156810000000, 0
9.288381390000000, 1
9.336910460000000, 0
9.337135160000001, 1
9.385664569999999, 0
9.385888710000000, 1
9.434418380000000, 0
9.434642390000000, 1
9.483172560000000, 0
9.483396690000001, 1
9.531926170000000, 0
9.532150560000000, 1
9.580680409999999, 0
9.580905050000000, 1
9.629434190000000, 0
9.629658700000000, 1
9.678188329999999, 0
9.678412100000001, 1
9.726942070000000, 0
9.727165900000001, 1
9.775696220000000, 0
9.775920490000001, 1
9.824450370000001, 0
9.824675070000000, 1
9.873204110000000, 0
9.873427940000001, 1
9.921958480000001, 0
9.922182240000000, 1
9.970712720000000, 0
9.970936790000000, 1
10.019466990000000, 0
10.019691440000001, 1
10.068221260000000, 0
10.068445280000001, 1
10.116974940000000, 0
10.117199640000001, 1
10.165729720000000, 0
10.165954170000001, 1
10.214485930000000, 0
10.214709810000000, 1
10.263241069999999, 0
10.263465650000001, 1
10.311995820000000, 0
10.312220020000000, 1
10.360750460000000, 0
10.360974540000001, 1
10.409506700000000, 0
10.409731150000001, 1
10.458261410000000, 0
10.458485990000000, 1
10.507016560000000, 0
10.507240320000001, 1
10.555771360000000, 0
10.555995880000001, 1
10.604525390000001, 0
10.604749529999999, 1
10.653279130000000, 0
10.653503390000001, 1
10.702033249999999, 0
10.702257700000001, 1
10.750787519999999, 0
10.751011280000000, 1
10.799541169999999, 0
10.799764930000000, 1
10.848295439999999, 0
10.848519700000001, 1
10.897049180000000, 0
10.897273070000001, 1
10.945803290000001, 0
10.946027620000001, 1
10.994556970000000, 0
10.994780739999999, 1
11.043311250000000, 0
11.043535070000001, 1
11.092064890000000, 0
11.092288910000001, 1
11.140819110000001, 0
11.141043059999999, 1
11.189573250000000, 0
11.189797080000000, 1
11.197232000000000, 0
11.238326960000000, 1
11.238551480000000, 0
11.287081170000000, 1
11.287305250000001, 0
11.335834820000001, 1
11.336059530000000, 0
11.384588990000001, 1
11.384813460000000, 0
11.433342740000001, 1
11.433566819999999, 0
11.482096850000000, 1
11.482320630000000, 0
11.530850370000000, 1
11.531074460000001, 0
11.579604240000000, 1
11.579828830000000, 0
11.628358510000000, 1
11.628582660000001, 0
11.677112760000000, 1
11.677337030000000, 0
11.725866930000000, 1
11.726090830000000, 0
11.774620609999999, 1
11.774845200000000, 0
11.823374729999999, 1
11.823599000000000, 0
11.872128500000001, 1
11.872352340000001, 0
11.920882550000000, 1
11.921107200000000, 0
11.969636330000000, 1
11.969860540000001, 0
12.018390570000001, 1
12.018614410000000, 0
12.067144250000000, 1
12.067368710000000, 0
12.115898370000000, 1
12.116122510000000, 0
12.164652139999999, 1
12.164875910000001, 0
12.213406350000000, 1
12.213630750000000, 0
12.262160590000001, 1
12.262384550000000, 0
12.310914170000000, 1
12.311138820000000, 0
12.359668409999999, 1
12.359892750000000, 0
12.408422090000000, 1
12.408646120000000, 0
12.457176400000000, 1
12.457400920000000, 0
12.505930010000000, 1
12.506154159999999, 0
12.554684250000001, 1
12.554908090000000, 0
12.603437899999999, 1
12.603662490000000, 0
12.652192110000000, 1
12.652416320000000, 0
12.700946320000000, 1
12.701170470000001, 0
12.749699970000000, 1
12.749924490000000, 0
12.798454019999999, 1
12.798677800000000, 0
12.847208330000001, 1
12.847432660000001, 0
12.895962130000001, 1
12.896186470000000, 0
12.944715840000001, 1
12.944939800000000, 0
12.993469900000001, 1
12.993693670000001, 0
13.042224260000001, 1
13.042448040000000, 0
13.090978630000000, 1
13.091202840000001, 0
13.139732810000000, 1
13.139957210000000, 0
13.188487170000000, 1
13.188711010000000, 0
13.237241420000000, 1
13.237465380000000, 0
13.285997690000000, 1
13.286222210000000, 0
13.334752840000000, 1
13.334977550000000, 0
13.383508540000001, 1
13.383732380000000, 0
13.432263760000000, 1
13.432487720000001, 0
13.481019400000001, 1
13.481243550000000, 0
13.529775680000000, 1
13.529999950000001, 0
13.578530360000000, 1
13.578754750000000, 0
13.627286410000000, 1
13.627511119999999, 0
13.676041340000001, 1
13.676265920000001, 0
13.724795390000001, 1
13.725019290000001, 0
13.773549130000001, 1
13.773773090000001, 0
13.822303339999999, 1
13.822527490000001, 0
13.871057050000001, 1
13.871281330000000, 0
13.919811170000001, 1
13.920035630000001, 0
13.968564910000000, 1
13.968789500000000, 0
14.017319090000001, 1
14.017543800000000, 0
14.066072860000000, 1
14.066296630000000, 0
14.114827450000000, 1
14.115052030000001, 0
14.163581690000001, 1
14.163805840000000, 0
14.212335900000001, 1
14.212560170000000, 0
14.261090010000000, 1
14.261314040000000, 0
14.309843730000001, 1
14.310067870000001, 0
14.358598000000001, 1
14.358822210000000, 0
14.407351610000001, 1
14.407576070000001, 0
14.456105850000000, 1
14.456330380000001, 0
14.504859500000000, 1
14.505084210000000, 0
14.553613710000000, 1
14.553837550000001, 0
14.602367490000001, 1
14.602591380000000, 0
14.651121630000000, 1
14.651345720000000, 0
14.699875370000001, 1
14.700099580000000, 0
14.748629490000001, 1
14.748853950000001, 0
14.797383670000000, 1
14.797607750000001, 0
14.846137350000001, 1
14.846361120000001, 0
14.894891560000000, 1
14.895115960000000, 0
14.943645270000001, 1
14.943869290000000, 0
14.992399450000001, 1
14.992624160000000, 0
15.041153120000001, 1
15.041376960000001, 0
15.089907300000000, 1
15.090131330000000, 0
15.138661040000001, 1
15.138885130000000, 0
15.187415319999999, 1
15.187639470000001, 0
15.236168900000001, 1
15.236393300000000, 0
15.284923110000001, 1
15.285147640000000, 0
15.333677390000000, 1
15.333901530000000, 0
15.382431500000001, 1
15.382655840000000, 0
15.431185180000000, 1
15.431409700000000, 0
15.479938980000000, 1
15.480163010000000, 0
15.528693100000000, 1
15.528916870000000, 0
15.577446780000001, 1
15.577670680000001, 0
15.626200990000001, 1
15.626425080000001, 0
15.674954730000000, 1
15.675178880000001, 0
15.723708820000001, 1
15.723933210000000, 0
15.772463090000000, 1
15.772687050000000, 0
15.821216830000001, 1
15.821441420000001, 0
15.869971040000001, 1
15.870195250000000, 0
15.918724720000000, 1
15.918948620000000, 0
15.967478960000001, 1
15.967703420000001, 0
16.064986730000001, 1
16.065210620000002, 0
16.113741470000001, 1
16.113965929999999, 0
16.162495270000001, 1
16.162719790000001, 0
16.211249450000000, 1
16.211474160000002, 0
16.260003910000002, 1
16.260227990000001, 0
16.308758240000000, 1
16.308982830000001, 0
16.357512360000001, 1
16.357736129999999, 0
16.406266599999999, 1
16.406490999999999, 0
16.455020440000002, 1
16.455244329999999, 0
16.503774610000001, 1
16.503999140000001, 0
16.552528330000001, 1
16.552752540000000, 0
16.601282410000000, 1
16.601506310000001, 0
16.650036589999999, 1
16.650260670000002, 0
16.698790830000000, 1
16.699015540000001, 0
16.747545040000002, 1
16.747768879999999, 0
16.796299220000002, 1
16.796523680000000, 0
16.845052899999999, 1
16.845277050000000, 0
16.893807039999999, 1
16.894030879999999, 0
16.942561350000002, 1
16.942785250000000, 0
16.991315000000000, 1
16.991539079999999, 0
17.040069180000000, 1
17.040293890000001, 0
17.088822980000000, 1
17.089047250000000, 0
17.137577159999999, 1
17.137801060000001, 0
17.186330869999999, 1
17.186555389999999, 0
17.235085020000000, 1
17.235309229999999, 0
17.283838790000001, 1
17.284062620000000, 0
17.332592900000002, 1
17.332817429999999, 0
17.381347049999999, 1
17.381571760000000, 0
17.430100790000001, 1
17.430324630000001, 0
17.478854970000000, 1
17.479078930000000, 0
17.527608619999999, 1
17.527832830000001, 0
17.576362889999999, 1
17.576587159999999, 0
17.625116569999999, 1
17.625340970000000, 0
17.673870839999999, 1
17.674095300000001, 0
17.722624459999999, 1
17.722849170000000, 0
17.771378730000002, 1
17.771602999999999, 0
17.820132319999999, 1
17.820356340000000, 0
17.868886620000001, 1
17.869111140000001, 0
17.917640170000002, 1
17.917864510000001, 0
17.966393880000002, 1
17.966618340000000, 0
18.015147559999999, 1
18.015371710000000, 0
18.063901430000001, 1
18.064125520000001, 0
18.112655510000000, 1
18.112879849999999, 0
18.161409219999999, 1
18.161633689999999, 0
18.210163470000001, 1
18.210388049999999, 0
18.258917140000001, 1
18.259141849999999, 0
18.307671420000002, 1
18.307895250000001, 0
18.356425529999999, 1
18.356650049999999, 0
18.405179180000001, 1
18.405403889999999, 0
18.453933450000001, 1
18.454157219999999, 0
18.502687160000001, 1
18.502911059999999, 0
18.551441340000000, 1
18.551665430000000, 0
18.600195050000000, 1
18.600419259999999, 0
18.648949229999999, 1
18.649173630000000, 0
18.697702970000002, 1
18.697927430000000, 0
18.746457180000000, 1
18.746681770000002, 0
18.795210830000002, 1
18.795434600000000, 0
18.843965100000002, 1
18.844189000000000, 0
18.892719190000001, 1
18.892943830000000, 0
18.941473020000000, 1
18.941697170000001, 0
18.990227140000002, 1
18.990450970000001, 0
19.038980750000000, 1
19.039204840000000, 0
19.087735060000000, 1
19.087959210000001, 0
19.136488770000000, 1
19.136712979999999, 0
19.185242909999999, 1
19.185467379999999, 0
19.233997590000001, 1
19.234222180000000, 0
19.282751460000000, 1
19.282975550000000, 0
19.331505759999999, 1
19.331730350000001, 0
19.380260000000000, 1
19.380484720000002, 0
19.429014370000001, 1
19.429238520000002, 0
19.477768610000002, 1
19.477992889999999, 0
19.526522849999999, 1
19.526746750000001, 0
19.575276620000000, 1
19.575501079999999, 0
19.624030710000000, 1
19.624254920000002, 0
19.672784419999999, 1
19.673008249999999, 0
19.721538599999999, 1
19.721763120000002, 0
19.770292340000001, 1
19.770516920000002, 0
19.819046490000002, 1
19.819270260000000, 0
19.867800230000000, 1
19.868024130000002, 0
19.916554370000000, 1
19.916778460000000, 0
19.965308680000000, 1
19.965533260000001, 0
20.014062290000002, 1
20.014286630000001, 0
20.062816510000001, 1
20.063040470000001, 0
20.111571340000001, 1
20.111795799999999, 0
20.160325459999999, 1
20.160549670000002, 0
20.209079100000000, 1
20.209303000000002, 0
20.257833350000002, 1
20.258057810000000, 0
20.306587050000001, 1
20.306811140000001, 0
20.355341200000002, 1
20.355564980000000, 0
20.404094910000001, 1
20.404319370000000, 0
20.452849120000000, 1
20.453073209999999, 0
20.501602960000000, 1
20.501826980000001, 0
20.550356919999999, 1
20.550581380000001, 0
20.599111279999999, 1
20.599335180000001, 0
20.647864960000000, 1
20.648089550000002, 0
20.696619170000002, 1
20.696843380000001, 0
20.745372849999999, 1
20.745596750000001, 0
20.794127000000000, 1
20.794351580000001, 0
20.842880770000001, 1
20.843104920000002, 0
20.891634950000000, 1
20.891858720000002, 0
20.940388660000000, 1
20.940613060000000, 0
20.989142840000000, 1
20.989366920000002, 0
21.025503250000000, 1
21.037897050000002, 0
21.038121250000000, 1
21.086650819999999, 0
21.086875089999999, 1
21.135404910000002, 0
21.135629420000001, 1
21.184158679999999, 0
21.184383260000001, 1
21.232912890000001, 0
21.233137090000000, 1
21.281666569999999, 0
21.281890460000000, 1
21.330420750000002, 0
21.330645260000001, 1
21.379174460000002, 0
21.379398600000002, 1
21.427928670000000, 0
21.428152490000002, 1
21.476682880000002, 0
21.476906769999999, 1
21.525436490000001, 0
21.525660630000001, 1
21.574190760000000, 0
21.574414960000002, 1
21.622944350000001, 0
21.623168800000002, 1
21.671698650000000, 0
21.671923169999999, 1
21.720452359999999, 0
21.720677000000002, 1
21.769206160000000, 0
21.769430800000002, 1
21.817960160000002, 0
21.818184170000002, 1
21.866714430000002, 0
21.866939000000002, 1
21.915468199999999, 0
21.915692340000000, 1
21.964222410000001, 0
21.964446170000002, 1
22.012976460000001, 0
22.013200540000000, 1
22.061730270000002, 0
22.061954340000000, 1
22.110484540000002, 0
22.110708740000000, 1
22.159238089999999, 0
22.159462540000000, 1
22.207992369999999, 0
22.208216940000000, 1
22.256746010000001, 0
22.256970710000001, 1
22.305500250000001, 0
22.305724080000001, 1
22.354253929999999, 0
22.354477939999999, 1
22.403007800000001, 0
22.403232250000002, 1
22.451762009999999, 0
22.451986080000001, 1
22.500516370000000, 0
22.500740950000001, 1
22.549270679999999, 0
22.549495250000000, 1
22.598025920000001, 0
22.598250180000001, 1
22.646782030000001, 0
22.647006489999999, 1
22.695536929999999, 0
22.695761319999999, 1
22.744292980000001, 0
22.744517620000000, 1
22.793047760000000, 0
22.793271520000001, 1
22.841802999999999, 0
22.842026820000001, 1
22.890558640000002, 0
22.890782659999999, 1
22.939313860000002, 0
22.939537990000002, 1
22.988067560000001, 0
22.988291390000001, 1
23.036821780000000, 0
23.037046159999999, 1
23.085575949999999, 0
23.085800030000001, 1
23.134329630000000, 0
23.134554330000000, 1
23.183083459999999, 0
23.183307230000000, 1
23.231837519999999, 0
23.232061529999999, 1
23.280591229999999, 0
23.280815369999999, 1
23.329345470000000, 0
23.329569729999999, 1
23.378099710000001, 0
23.378323600000002, 1
23.426853359999999, 0
23.427077870000002, 1
23.475607600000000, 0
23.475831740000000, 1
23.524361310000000, 0
23.524585070000001, 1
23.573115580000000, 0
23.573339969999999, 1
23.621869170000000, 0
23.622093240000002, 1
23.670623410000001, 0
23.670848110000001, 1
23.719377180000002, 0
23.719600939999999, 1
23.768131329999999, 0
23.768355280000002, 1
23.816884999999999, 0
23.817109080000002, 1
23.865641150000002, 0
23.865865480000000, 1
23.914396950000000, 0
23.914621280000002, 1
23.963152100000002, 0
23.963376680000000, 1
24.011907780000001, 0
24.012132480000002, 1
24.060664020000001, 0
24.060887780000002, 1
24.109419729999999, 0
24.109643620000000, 1
24.158175910000001, 0
24.158400050000001, 1
24.206930710000002, 0
24.207155350000001, 1
24.255686799999999, 0
24.255911189999999, 1
24.304440600000000, 0
24.304664550000002, 1
24.353194680000001, 0
24.353419380000002, 1
24.401948960000002, 0
24.402173220000002, 1
24.450702670000002, 0
24.450926550000002, 1
24.499456909999999, 0
24.499681360000000, 1
24.548210550000000, 0
24.548434759999999, 1
24.596964730000000, 0
24.597188559999999, 1
24.645718500000001, 0
24.645942890000001, 1
24.694472780000002, 0
24.694696730000000, 1
24.743226360000001, 0
24.743450120000002, 1
24.791980630000001, 0
24.792204900000002, 1
24.840734399999999, 0
24.840958290000000, 1
24.889488580000002, 0
24.889713090000001, 1
24.938242729999999, 0
24.938466490000000, 1
24.986996440000002, 0
24.987220260000001, 1
25.035750620000002, 0
25.035975130000001, 1
25.084504360000000, 0
25.084728490000000, 1
25.133258510000001, 0
25.133482330000000, 1
25.182012210000000, 0
25.182236660000001, 1
25.230766360000001, 0
25.230990500000001, 1
25.279520040000001, 0
25.279743800000002, 1
25.328274369999999, 0
25.328498700000001, 1
25.377028110000001, 0
25.377252000000002, 1
25.425782170000002, 0
25.426006870000002, 1
25.474536470000000, 0
25.474761170000001, 1
25.523290800000002, 0
25.523515070000002, 1
25.572045110000001, 0
25.572269370000001, 1
25.620799350000002, 0
25.621023170000001, 1
25.669553680000000, 0
25.669777570000001, 1
25.718307920000001, 0
25.718532440000001, 1
25.767063510000000, 0
25.767288210000000, 1
25.815818870000001, 0
25.816043570000001, 1
25.864575110000001, 0
25.864799380000001, 1
25.913330699999999, 0
25.913554770000001, 1
25.962085999999999, 0
25.962310080000002, 1
26.010841740000000, 0
26.011065940000002, 1
26.059597889999999, 0
26.059822279999999, 1
26.108351630000001, 0
26.108576140000000, 1
26.157105840000000, 0
26.157330479999999, 1
26.205859520000001, 0
26.206083280000001, 1
26.254613630000001, 0
26.254837640000002, 1
26.303367430000002, 0
26.303591510000000, 1
26.352121710000002, 0
26.352346279999999, 1
26.400875790000001, 0
26.401099620000000, 1
26.449629590000001, 0
26.449853480000002, 1
26.498383740000001, 0
26.498607880000002, 1
26.547137390000000, 0
26.547361649999999, 1
26.595891600000002, 0
26.596115990000001, 1
26.644645400000002, 0
26.644869849999999, 1
26.693399639999999, 0
26.693624220000000, 1
26.742153290000001, 0
26.742377050000002, 1
26.790907530000002, 0
26.791131350000001, 1
26.839661140000000, 0
26.839885219999999, 1
26.888415100000000, 0
26.888639619999999, 1
26.937169969999999, 0
26.937394359999999, 1
26.985924270000002, 0
26.986148719999999, 1
27.034678390000000, 0
27.034902590000002, 1
27.083432160000001, 0
27.083656480000002, 1
27.132186369999999, 0
27.132410759999999, 1
27.180940140000001, 0
27.181164590000002, 1
27.229694349999999, 0
27.229918919999999, 1
27.278447990000000, 0
27.278671880000001, 1
27.327202300000000, 0
27.327426120000002, 1
27.375955940000001, 0
27.376179890000000, 1
27.424710090000001, 0
27.424934289999999, 1
27.473464330000002, 0
27.473688220000000, 1
27.522218010000000, 0
27.522442460000001, 1
27.570972189999999, 0
27.571196260000001, 1
27.619725930000001, 0
27.619950630000002, 1
27.668480140000000, 0
27.668704590000001, 1
27.717233880000002, 0
27.717458329999999, 1
27.765988119999999, 0
27.766212630000002, 1
27.814741800000000, 0
27.814966500000001, 1
27.863495969999999, 0
27.863719920000001, 1
27.912250210000000, 0
27.912474660000001, 1
27.961003920000000, 0
27.961228000000002, 1
28.009758040000001, 0
28.009981860000000, 1
28.058511650000000, 0
28.058736290000002, 1
28.107265390000002, 0
28.107490030000001, 1
28.156019600000000, 0
28.156243370000002, 1
28.204773339999999, 0
28.204997170000002, 1
28.253527550000001, 0
28.253751630000000, 1
28.302281820000001, 0
28.302506340000001, 1
28.351035500000002, 0
28.351259700000000, 1
28.399789680000001, 0
28.400013570000002, 1
28.448544009999999, 0
28.448768529999999, 1
28.497297630000002, 0
28.497521700000000, 1
28.546051810000002, 0
28.546275569999999, 1
28.594805640000001, 0
28.595029900000000, 1
28.643559320000001, 0
28.643783830000000, 1
28.692313620000000, 0
28.692538070000001, 1
28.741067950000001, 0
28.741291910000001, 1
28.789822200000000, 0
28.790046270000001, 1
28.838576410000002, 0
28.838800169999999, 1
28.887330240000001, 0
28.887554439999999, 1
28.936084480000002, 0
28.936308300000000, 1
28.984838719999999, 0
28.985062610000000, 1
29.033592330000001, 0
29.033816540000000, 1
29.082346550000000, 0
29.082570310000001, 1
29.131100249999999, 0
29.131324639999999, 1
29.179854400000000, 0
29.180078480000002, 1
29.228609110000001, 0
29.228832870000002, 1
29.277365290000002, 0
29.277589610000000, 1
29.326120150000001, 0
29.326343980000001, 1
29.374876239999999, 0
29.375100809999999, 1
29.423631980000000, 0
29.423856239999999, 1
29.472386589999999, 0
29.472610979999999, 1
29.521142830000002, 0
29.521367350000002, 1
29.569898100000000, 0
29.570122180000002, 1
29.618653779999999, 0
29.618877610000002, 1
29.667407930000000, 0
29.667632380000001, 1
29.716161730000000, 0
29.716385680000002, 1
29.764915880000000, 0
29.765140519999999, 1
29.813669560000001, 0
29.813893940000000, 1
29.862423769999999, 0
29.862647720000002, 1
29.911178039999999, 0
29.911402050000000, 1
29.959931680000000, 0
29.960155880000002, 1
30.008685889999999, 0
30.008910340000000, 1
30.057439600000002, 0
30.057664050000000, 1
30.106193870000002, 0
30.106418390000002, 1
30.154947490000001, 0
30.155171250000002, 1
30.203701760000001, 0
30.203925650000002, 1
30.252455500000000, 0
30.252679450000002, 1
30.301209640000000, 0
30.301434220000001, 1
30.349963420000002, 0
30.350187620000000, 1
30.398717560000001, 0
30.398941450000002, 1
30.447471740000001, 0
30.447695750000001, 1
30.496225480000000, 0
30.496449620000000, 1
30.544979529999999, 0
30.545203920000002, 1
30.593733369999999, 0
30.593957880000001, 1
30.642487450000001, 0
30.642712150000001, 1
30.691241220000002, 0
30.691464990000000, 1
30.739995490000002, 0
30.740219320000001, 1
30.788749700000000, 0
30.788974220000000, 1
30.837503350000002, 0
